  run year index     sng      sdg      sdc       og       rt      pop     area    edges clusters    xmean    ymean      rad    slope  cl_size   diffus   spread    breed  slp_res  rd_grav   %urban    %road grw_rate leesalee  grw_pix 
  835 2013  3       0.50     0.00     0.00     8.50     1.00 33320.25 33320.25  1963.75   231.50   235.46   475.50   102.99     4.12   143.50     0.05     0.10     0.36    47.89     1.81    10.97     0.00     0.03     0.23    10.00 
  836 1978  1      29.25    10.00     0.00   383.75    44.75 34433.75 34433.75  2266.00   325.75   236.47   474.77   104.69     4.12   105.50    10.00    50.00    24.00     3.00    48.00    11.08     0.00     1.36     0.81   467.75 
  836 1991  2      36.00    16.00     0.00  1079.50    29.75 45111.75 45111.75  5689.00   946.00   251.80   466.31   119.83     4.24    47.25    11.38    56.90    27.31     1.00    49.58    13.74     0.00     2.57     0.29  1161.25 
  836 2013  3      37.00    23.25     0.00  4075.25    46.50 100042.25 100042.25 18066.75  2041.25   317.57   432.98   178.45     4.70    48.50    14.17    70.83    34.00     1.00    53.73    27.62     0.00     4.18     0.33  4182.00 
  837 1978  1      90.00    14.50     0.00    50.00    13.75 33521.25 33521.25  2339.25   733.25   239.00   473.56   103.30     4.13    45.25    34.77     6.56     9.84    19.29    61.57    10.86     0.00     0.50     0.79   168.25 
  837 1991  2      27.50     0.50     0.00    17.50     8.00 34737.00 34737.00  3358.75  1460.50   243.03   470.97   105.15     4.14    23.50     8.84     1.67     2.50    33.63    60.14    11.16     0.00     0.15     0.24    53.50 
  837 2013  3       2.50     0.00     0.00     6.50     0.75 35170.25 35170.25  3692.00  1665.00   244.15   470.33   105.81     4.14    20.75     0.87     0.16     0.25    58.32    57.67    11.43     0.00     0.03     0.23     9.75 
  838 1978  1      29.00     0.00     0.00   105.00     3.75 33218.25 33218.25  1774.00   258.75   235.85   475.14   102.83     4.12   128.25    10.50    16.40     1.31     5.27    64.57    10.78     0.00     0.41     0.81   137.75 
  838 1991  2       5.75     0.00     0.00    34.00     2.00 34203.00 34203.00  2196.50   511.00   236.95   474.43   104.34     4.12    66.25     2.67     4.17     0.33    19.47    63.15    11.03     0.00     0.12     0.25    41.75 
  838 2013  3       0.00     0.00     0.00     8.50     0.75 34592.50 34592.50  2365.00   592.25   237.22   474.26   104.93     4.12    58.00     0.26     0.41     0.03    43.86    60.71    11.29     0.00     0.03     0.23     9.25 
  839 1978  1      70.25    24.75     0.00   124.00    23.00 33784.00 33784.00  2399.25   659.00   238.37   473.59   103.70     4.09    51.00    41.34    19.96    20.67    91.50    42.65    10.92     0.00     0.72     0.79   242.00 
  839 1991  2      20.75     1.00     0.00    42.50     6.50 35502.75 35502.75  3643.75  1310.75   241.91   471.16   106.30     4.06    27.00    10.51     5.07     5.25   100.00    41.20    11.35     0.00     0.20     0.25    70.75 
  839 2013  3       1.75     0.00     0.00    10.00     1.00 36182.75 36182.75  4104.25  1498.00   243.10   470.37   107.32     4.05    23.75     1.03     0.50     0.52   100.00    38.68    11.69     0.00     0.04     0.23    12.75 
  840 1978  1       1.25     2.00     0.00   168.75    41.00 33655.00 33655.00  1990.00   170.25   234.66   475.69   103.50     4.09   198.75     0.66    32.15    58.39    85.30    66.57    10.89     0.00     0.63     0.81   213.00 
  840 1991  2       0.50     0.50     0.00    67.75     8.25 35313.25 35313.25  2610.75   226.25   234.44   475.46   106.02     4.06   157.00     0.17     8.17    14.84    99.75    65.12    11.30     0.00     0.22     0.26    77.00 
  840 2013  3       0.25     0.00     0.00     6.00     0.75 35943.00 35943.00  2761.00   226.25   234.41   475.40   106.96     4.05   159.50     0.02     0.80     1.46   100.00    62.62    11.63     0.00     0.02     0.24     7.00 
  841 1978  1     140.25    23.00     0.00   396.00     9.50 34864.00 34864.00  2658.25   819.25   238.63   473.00   105.34     4.08    42.00    73.34    74.37     7.23    81.46    61.35    11.19     0.00     1.63     0.80   568.75 
  841 1991  2     175.50    31.25     0.00  1199.00     9.25 46861.25 46861.25  7686.50  3018.00   257.57   457.69   122.13     3.99    15.00    83.46    84.64     8.23    65.42    62.96    14.18     0.00     3.02     0.29  1415.00 
  841 2013  3     204.50    35.50     0.00  6817.00     9.00 131529.25 131529.25 26585.75  5865.25   323.16   409.53   204.55     3.99    21.75   100.00   100.00     9.92    18.00    67.70    35.48     0.00     5.37     0.36  7066.00 
  842 1978  1      34.50     9.00     0.00   442.00    19.00 34571.75 34571.75  2172.75   315.75   236.10   474.90   104.90     4.10   109.50    16.20    74.93    15.19    49.63    15.14    11.12     0.00     1.46     0.81   504.50 
  842 1991  2      44.00    16.00     0.00  1147.50    12.75 45384.75 45384.75  5011.25   977.25   247.13   466.93   120.19     4.07    46.00    18.44    85.27    17.29    33.81    16.72    13.81     0.00     2.69     0.30  1220.25 
  842 2013  3      57.00    23.50     0.00  5270.75    16.25 111967.25 111967.25 17450.00  2321.50   314.62   426.48   188.78     4.29    47.75    22.95   100.00    21.52     1.00    21.06    30.60     0.00     4.79     0.36  5367.50 
  843 1978  1      90.50    33.00     0.00     8.25    33.50 33490.50 33490.50  2449.50   784.75   239.34   473.04   103.25     4.12    42.25    42.65     0.66    20.34    58.29    70.57    10.85     0.00     0.49     0.79   165.25 
  843 1991  2      23.25     1.50     0.00     7.75     9.00 34541.25 34541.25  3459.00  1512.50   243.26   470.45   104.86     4.11    22.25    10.84     0.17     5.17    72.59    69.14    11.11     0.00     0.12     0.24    41.50 
  843 2013  3       2.00     0.00     0.00     6.00     0.00 34961.50 34961.50  3808.00  1727.00   244.32   469.63   105.49     4.10    20.00     1.07     0.02     0.51    97.17    66.68    11.38     0.00     0.02     0.22     8.00 
  844 1978  1      43.75     8.00     0.00    49.25    15.50 33105.75 33105.75  1924.50   379.00   236.84   474.66   102.65     4.12    87.00    16.40     6.56     9.84    19.27    61.57    10.75     0.00     0.35     0.80   116.50 
  844 1991  2      11.00     0.50     0.00    13.75     4.75 33900.50 33900.50  2522.75   758.50   238.98   473.47   103.88     4.13    44.25     4.17     1.67     2.50    33.39    60.16    10.95     0.00     0.09     0.24    30.00 
  844 2013  3       0.00     0.00     0.00     7.75     2.75 34224.00 34224.00  2745.75   879.75   239.54   473.09   104.37     4.13    38.50     0.41     0.16     0.25    57.59    57.74    11.20     0.00     0.03     0.23    10.50 
  845 1978  1      93.50    39.00     0.00     8.00    36.75 33535.00 33535.00  2495.50   782.75   239.63   473.25   103.32     4.14    42.25    34.77     0.66    24.28    24.29     5.57    10.86     0.00     0.53     0.79   177.25 
  845 1991  2      22.00     3.00     0.00     7.00     8.00 34612.00 34612.00  3529.50  1541.00   243.62   471.26   104.96     4.14    22.00     8.84     0.17     6.17    38.61     4.14    11.13     0.00     0.12     0.24    40.00 
  845 2013  3       1.50     0.00     0.00    11.00     1.50 35084.50 35084.50  3924.50  1760.00   244.82   470.61   105.68     4.14    19.25     0.87     0.02     0.61    63.24     1.68    11.41     0.00     0.04     0.23    14.00 
  846 1978  1      80.50     0.00     0.00    33.00     0.00 33138.00 33138.00  1962.25   538.25   237.62   474.47   102.70     4.13    60.75    28.21     5.90     0.66    10.27     2.57    10.76     0.00     0.34     0.80   113.50 
  846 1991  2      20.25     0.00     0.00     9.75     2.00 33951.75 33951.75  2596.75  1097.25   240.20   473.16   103.96     4.15    30.25     7.17     1.50     0.17    24.41     1.16    10.96     0.00     0.09     0.24    32.00 
  846 2013  3       1.00     0.00     0.00     4.50     1.50 34261.50 34261.50  2810.75  1270.50   240.89   472.82   104.43     4.15    26.25     0.71     0.15     0.02    48.63     0.78    11.21     0.00     0.02     0.23     7.00 
  847 1978  1     164.75    80.25     0.00    50.75    31.50 34122.50 34122.50  2981.00  1120.50   241.85   472.51   104.22     4.15    30.00    56.58     5.56    25.97    11.81     7.92    11.01     0.00     0.96     0.78   327.25 
  847 1991  2     104.00    57.50     0.00    90.50    25.25 37752.00 37752.00  6331.00  3159.75   254.81   466.14   109.59     4.21    12.00    37.52     3.69    17.22    18.86     7.21    11.91     0.00     0.71     0.25   277.25 
  847 2013  3      94.75    53.25     0.00   222.75    17.00 44260.25 44260.25 12028.50  5468.75   269.76   458.29   118.26     4.28     9.50    32.44     3.19    14.89    28.67     6.23    13.70     0.00     0.76     0.24   387.75 
  848 1978  1     139.75    74.00     0.00   106.75    30.50 34182.50 34182.50  2910.75  1012.50   241.50   472.30   104.31     4.16    33.25    48.58    12.38    25.72     4.54    10.95    11.02     0.00     1.03     0.78   351.00 
  848 1991  2     127.00    62.50     0.00   282.75    25.50 39783.50 39783.50  7541.50  3229.00   258.14   463.46   112.49     4.27    12.75    43.64    11.12    23.10     5.95    11.22    12.42     0.00     1.22     0.25   497.75 
  848 2013  3     148.75   105.25     0.00  1333.25    19.25 61377.50 61377.50 22132.25  6436.75   293.75   445.05   138.66     4.50    10.25    51.30    13.08    27.16    12.32    13.13    17.97     0.00     2.31     0.26  1606.50 
  849 1978  1      19.25    10.00     0.00     7.00    35.75 32804.50 32804.50  1764.75   218.75   235.91   475.39   102.19     4.11   150.75     6.56     0.66    33.46    37.25     6.57    10.68     0.00     0.22     0.80    72.00 
  849 1991  2       4.25     0.00     0.00     6.50    11.50 33294.00 33294.00  2198.50   452.50   236.75   474.79   102.95     4.11    73.25     1.67     0.17     8.51    51.22     5.18    10.80     0.00     0.07     0.24    22.25 
  849 2013  3       0.00     0.00     0.00     4.75     1.50 33571.25 33571.25  2389.50   507.25   237.04   474.64   103.37     4.11    65.75     0.16     0.02     0.84    75.07     2.79    11.03     0.00     0.02     0.22     6.25 
  850 1978  1      74.25     0.00     0.00    25.75     0.00 33034.50 33034.50  1906.50   499.00   237.01   474.48   102.54     4.11    66.00    40.02     5.90     0.66    85.27    80.57    10.74     0.00     0.30     0.80   100.00 
  850 1991  2      20.50     0.00     0.00     8.50     0.75 33734.25 33734.25  2482.00  1017.75   239.25   473.19   103.62     4.10    32.50    10.17     1.50     0.17    99.35    79.17    10.91     0.00     0.09     0.24    29.75 
  850 2013  3       1.25     0.00     0.00     5.75     1.75 34029.00 34029.00  2700.50  1196.00   239.94   472.66   104.08     4.09    28.25     1.00     0.15     0.02   100.00    76.76    11.15     0.00     0.03     0.22     8.75 
  851 1978  1     181.00   111.75     0.00     8.00    70.50 34278.75 34278.75  3235.75  1264.75   243.67   471.03   104.46     4.18    26.75    61.00     1.00    31.00     4.00    47.00    11.05     0.00     1.08     0.77   371.25 
  851 1991  2      82.50    26.00     0.00    21.75    33.00 38016.75 38016.75  6895.75  3648.50   258.40   463.40   110.00     4.27    10.00    30.34     0.50    15.42    12.45    46.16    11.98     0.00     0.43     0.25   163.25 
  851 2013  3       8.50     0.50     0.00    23.50     3.50 39517.50 39517.50  8285.00  4397.25   262.53   461.13   112.14     4.28     8.75     2.99     0.05     1.52    39.30    43.47    12.52     0.00     0.09     0.23    36.00 
  852 1978  1     187.50    13.50     0.00   179.75     8.25 34270.50 34270.50  2707.25  1069.00   240.32   472.68   104.44     4.15    31.50    63.00    27.00     3.00     1.00    33.00    11.04     0.00     1.14     0.79   389.00 
  852 1991  2     199.50     9.00     0.00   359.25    10.25 40540.00 40540.00  6530.75  3649.00   254.81   464.93   113.60     4.26    10.75    65.73    28.17     3.13     1.00    33.52    12.61     0.00     1.43     0.26   578.00 
  852 2013  3     234.50     7.50     0.00  1198.25     8.00 61437.25 61437.25 16338.50  7970.50   287.89   448.37   139.84     4.49     7.00    81.81    35.06     3.90     1.00    36.75    17.99     0.00     2.36     0.29  1448.25 
  853 1978  1      45.00     0.00     0.00    54.00     1.75 33013.25 33013.25  1768.50   323.50   236.31   474.91   102.51     4.12   101.75    16.40     9.19     0.66    14.26    59.57    10.73     0.00     0.31     0.80   100.75 
  853 1991  2      12.00     0.00     0.00    18.75     2.00 33734.25 33734.25  2217.50   665.00   237.85   473.99   103.62     4.13    50.25     4.17     2.33     0.17    28.34    58.17    10.91     0.00     0.10     0.24    32.75 
  853 2013  3       1.25     0.00     0.00     4.75     1.50 34025.25 34025.25  2373.75   770.25   238.34   473.67   104.07     4.12    43.50     0.41     0.23     0.02    52.44    55.76    11.15     0.00     0.02     0.23     7.50 
  854 1978  1     120.00     0.00     0.00    35.50     2.50 33355.75 33355.75  2187.00   763.00   238.52   473.81   103.04     4.13    43.25    41.33     6.56     0.66    19.28    61.57    10.82     0.00     0.47     0.79   158.00 
  854 1991  2      26.25     0.00     0.00     6.50     1.50 34402.50 34402.50  3043.75  1532.50   242.04   471.82   104.65     4.14    22.00    10.51     1.67     0.17    33.53    60.15    11.08     0.00     0.10     0.24    34.25 
  854 2013  3       2.25     0.00     0.00     4.75     2.50 34794.00 34794.00  3336.00  1759.75   242.96   471.24   105.24     4.14    19.25     1.03     0.16     0.02    58.03    57.70    11.34     0.00     0.03     0.23     9.50 
  855 1978  1      86.25    12.00     0.00    55.00    18.50 33433.75 33433.75  2237.75   679.00   238.57   473.62   103.16     4.12    48.75    34.77     7.87     7.87    31.29    48.57    10.83     0.00     0.51     0.79   171.75 
  855 1991  2      20.75     1.00     0.00    19.00     5.00 34560.00 34560.00  3149.25  1338.50   241.88   471.78   104.88     4.12    25.50     8.84     2.00     2.00    45.58    47.14    11.12     0.00     0.13     0.25    45.75 
  855 2013  3       1.50     0.00     0.00     8.00     1.25 34960.50 34960.50  3441.75  1525.50   242.70   471.30   105.49     4.12    22.75     0.87     0.20     0.20    70.16    44.68    11.38     0.00     0.03     0.23    10.75 
  856 1978  1      12.00     0.00     0.00    39.75     1.75 32693.25 32693.25  1524.25   105.00   235.11   475.57   102.01     4.12   313.00     3.94     5.90     0.66    10.25    84.58    10.65     0.00     0.16     0.81    53.50 
  856 1991  2       3.50     0.00     0.00    12.25     0.75 33061.50 33061.50  1700.00   206.50   235.47   475.29   102.59     4.12   159.50     1.00     1.50     0.17    24.16    83.18    10.74     0.00     0.05     0.24    16.50 
  856 2013  3       0.50     0.00     0.00     4.50     2.75 33259.00 33259.00  1796.75   252.75   235.61   475.20   102.89     4.12   131.00     0.10     0.15     0.02    47.85    80.82    10.96     0.00     0.02     0.22     7.75 
  857 1978  1     160.75   276.25     0.00   161.75   128.75 35706.75 35706.75  4467.50  1599.50   246.80   468.17   106.61     4.08    22.00    78.05    12.49    89.49    73.61    85.44    11.40     0.00     2.04     0.75   727.50 
  857 1991  2     189.25   369.75     0.00   845.00    85.75 49712.00 49712.00 17030.75  5585.75   279.59   446.59   125.79     3.99     8.25    88.82    14.21   100.00    56.97    87.10    14.89     0.00     3.00     0.27  1489.75 
  857 2013  3     229.50   444.25     0.00  3957.00    94.25 113277.75 113277.75 59692.75  9450.25   332.86   415.59   189.89     4.10    11.25   100.00    16.01   100.00    10.87    91.71    30.93     0.00     4.17     0.31  4725.00 
  858 1978  1      49.25    17.50     0.00    19.00    45.25 33256.50 33256.50  2154.25   493.25   238.37   473.79   102.89     4.14    67.00    15.75     2.62    19.68     5.28    65.57    10.79     0.00     0.39     0.79   131.00 
  858 1991  2      10.50     0.50     0.00     9.00    11.00 34144.50 34144.50  2932.00   946.50   240.93   472.28   104.25     4.16    35.50     4.00     0.67     5.00    19.47    64.15    11.01     0.00     0.09     0.24    31.00 
  858 2013  3       1.00     0.00     0.00     8.50     1.50 34558.50 34558.50  3243.50  1079.75   241.77   471.77   104.88     4.16    31.50     0.39     0.07     0.49    43.83    61.72    11.28     0.00     0.03     0.23    11.00 
  859 1978  1      33.00     0.00     0.00    47.50     2.50 32859.50 32859.50  1653.00   224.75   235.79   475.23   102.27     4.12   146.00    11.15     7.87     0.66    15.26    43.57    10.69     0.00     0.25     0.80    83.00 
  859 1991  2       7.50     0.00     0.00    12.25     2.75 33407.75 33407.75  1977.75   464.00   236.78   474.60   103.12     4.12    71.50     2.84     2.00     0.17    29.25    42.17    10.83     0.00     0.07     0.24    22.50 
  859 2013  3       1.25     0.00     0.00     4.00     0.50 33658.00 33658.00  2109.50   541.00   237.09   474.39   103.51     4.12    61.50     0.28     0.20     0.02    53.16    39.78    11.06     0.00     0.02     0.23     5.75 
  860 1978  1     104.25     4.00     0.00    54.50     6.25 33416.25 33416.25  2214.75   740.50   238.41   473.62   103.13     4.12    44.75    41.33     7.87     2.62    31.29    46.57    10.83     0.00     0.51     0.79   169.00 
  860 1991  2      23.50     0.00     0.00    17.50     0.75 34512.50 34512.50  3073.00  1458.75   241.77   471.60   104.81     4.13    23.00    10.51     2.00     0.67    45.57    45.14    11.10     0.00     0.12     0.24    41.75 
  860 2013  3       1.75     0.00     0.00     4.75     2.25 34893.00 34893.00  3362.25  1671.00   242.59   471.08   105.39     4.13    20.25     1.03     0.20     0.07    70.12    42.69    11.36     0.00     0.03     0.23     8.75 
  861 1978  1      12.00     4.00     0.00    19.75    28.00 32810.25 32810.25  1698.75   180.50   235.56   475.34   102.20     4.11   182.25     5.25     3.94    18.37    38.25    48.57    10.68     0.00     0.19     0.80    63.75 
  861 1991  2       3.25     0.50     0.00    16.50     6.25 33324.75 33324.75  2067.00   358.00   236.30   474.84   102.99     4.11    92.50     1.33     1.00     4.67    52.23    47.18    10.81     0.00     0.08     0.24    26.50 
  861 2013  3       0.25     0.00     0.00     7.75     1.75 33546.25 33546.25  2203.75   403.25   236.55   474.67   103.33     4.11    82.50     0.13     0.10     0.46    76.07    44.79    11.03     0.00     0.03     0.23     9.75 
  862 1978  1      87.25    22.25     0.00     3.75     8.75 33120.00 33120.00  2085.50   590.00   237.89   474.02   102.68     4.10    55.75    43.96     0.66    11.81    99.27    14.57    10.76     0.00     0.37     0.79   122.00 
  862 1991  2      20.00     1.50     0.00     6.00     5.00 33883.75 33883.75  2809.25  1193.50   240.66   472.39   103.85     4.09    27.75    11.17     0.17     3.00   100.00    13.16    10.95     0.00     0.10     0.24    32.50 
  862 2013  3       2.50     0.00     0.00     5.50     0.50 34206.00 34206.00  3071.00  1381.25   241.46   471.93   104.35     4.08    24.00     1.10     0.02     0.30   100.00    10.74    11.19     0.00     0.02     0.22     8.50 
  863 1978  1      21.75     7.50     0.00    22.25    17.25 32819.50 32819.50  1725.50   244.50   235.82   475.19   102.21     4.11   133.75    13.78     4.59    17.71    99.25     6.57    10.68     0.00     0.21     0.80    68.75 
  863 1991  2       6.25     0.00     0.00     7.50     1.75 33311.75 33311.75  2103.50   476.00   236.85   474.51   102.97     4.10    69.50     3.50     1.17     4.50   100.00     5.18    10.80     0.00     0.05     0.24    15.50 
  863 2013  3       0.75     0.00     0.00     6.25     0.50 33540.50 33540.50  2261.50   548.50   237.15   474.40   103.33     4.09    60.75     0.34     0.11     0.44   100.00     2.79    11.03     0.00     0.02     0.22     7.50 
  864 1978  1     126.25    39.00     0.00     5.50    32.00 33698.00 33698.00  2653.25   979.25   240.95   472.82   103.57     4.16    34.25    43.48     0.71    14.26     7.50    46.65    10.90     0.00     0.60     0.78   202.75 
  864 1991  2      28.00     2.00     0.00    10.50     6.25 34993.50 34993.50  3895.25  1944.25   246.42   469.84   105.54     4.18    17.50    11.05     0.18     3.62    21.91    45.21    11.22     0.00     0.13     0.24    46.75 
  864 2013  3       3.00     0.00     0.00     8.25     0.00 35503.75 35503.75  4322.00  2212.00   247.85   468.97   106.31     4.18    15.75     1.09     0.02     0.36    46.77    42.72    11.52     0.00     0.03     0.23    11.25 
  865 1978  1      42.25     0.00     0.00    33.50     1.00 32870.00 32870.00  1697.00   278.00   236.14   475.07   102.29     4.12   118.00    13.78     5.90     0.66    11.26    46.57    10.69     0.00     0.23     0.80    76.75 
  865 1991  2      11.25     0.00     0.00    11.50     3.50 33404.75 33404.75  2065.25   565.25   237.48   474.31   103.12     4.13    58.50     3.50     1.50     0.17    25.25    45.17    10.83     0.00     0.08     0.24    26.25 
  865 2013  3       1.00     0.00     0.00     6.50     0.75 33656.50 33656.50  2215.00   660.75   237.82   474.11   103.50     4.13    50.50     0.34     0.15     0.02    49.15    42.78    11.06     0.00     0.02     0.22     8.25 
  866 1978  1      45.50    37.50     0.00    83.50    76.75 33790.50 33790.50  2535.50   588.00   238.88   474.09   103.71     4.14    57.25    16.73     9.12    42.58    13.96    46.70    10.92     0.00     0.72     0.79   243.25 
  866 1991  2      10.25     1.50     0.00    45.50    17.75 35548.00 35548.00  3924.75  1132.75   243.06   471.90   106.37     4.15    31.25     4.25     2.32    10.82    28.48    45.25    11.36     0.00     0.21     0.25    75.00 
  866 2013  3       1.50     0.00     0.00    18.75     3.00 36222.25 36222.25  4406.50  1270.00   244.25   471.34   107.37     4.14    28.25     0.42     0.23     1.07    53.70    42.73    11.70     0.00     0.06     0.23    23.25 
  867 1978  1     205.50   116.50     0.00    10.00    42.50 34240.00 34240.00  3195.25  1304.75   243.86   471.61   104.40     4.17    26.00    70.00     1.00    29.00     6.00     8.00    11.04     0.00     1.09     0.77   374.50 
  867 1991  2      90.50    29.50     0.00    19.25    22.50 37771.00 37771.00  6660.25  3742.50   258.03   464.45   109.64     4.25     9.50    32.38     0.46    13.41    15.02     7.10    11.92     0.00     0.43     0.25   161.75 
  867 2013  3       9.25     0.50     0.00    18.75     2.50 39111.50 39111.50  7905.50  4496.00   261.85   462.48   111.57     4.26     8.50     3.19     0.05     1.32    41.68     4.43    12.42     0.00     0.08     0.23    31.00 
  868 1978  1      63.25    82.00     0.00   275.00   100.75 34622.00 34622.00  3047.00   710.25   240.10   473.28   104.98     4.15    48.50    21.32    24.36    66.99     1.00     7.16    11.13     0.00     1.50     0.79   521.00 
  868 1991  2      71.50   104.75     0.00  1194.75    58.25 46967.50 46967.50 11237.50  2407.50   265.66   460.55   122.27     4.34    19.00    24.26    27.73    76.25     1.00     8.76    14.21     0.00     3.04     0.28  1429.25 
  868 2013  3      74.00   137.00     0.00  5268.00    21.50 119201.25 119201.25 40705.75  4319.25   335.00   426.02   194.78     4.75    27.00    30.20    34.51    94.91     1.00    13.36    32.40     0.00     4.61     0.32  5500.50 
  869 1978  1      40.25     8.50     0.00    28.25    17.25 33023.00 33023.00  1889.50   357.00   236.73   474.86   102.53     4.12    92.00    15.75     4.59    11.81    19.26    14.57    10.73     0.00     0.29     0.80    94.25 
  869 1991  2      10.50     1.00     0.00    12.75     6.75 33720.75 33720.75  2434.25   713.50   238.53   473.76   103.60     4.12    46.75     4.00     1.17     3.00    33.34    13.17    10.91     0.00     0.09     0.24    31.00 
  869 2013  3       0.75     0.00     0.00     8.50     0.00 34009.00 34009.00  2626.50   817.75   239.02   473.56   104.05     4.12    41.00     0.39     0.11     0.30    57.42    10.76    11.14     0.00     0.03     0.23     9.25 
  870 1978  1     182.00    98.25     0.00   146.75    65.00 34681.25 34681.25  3372.50  1275.75   243.75   470.93   105.07     4.17    27.00    64.91    14.42    27.82     6.73    64.33    11.15     0.00     1.42     0.77   492.00 
  870 1991  2     229.75   149.00     0.00   668.50    54.50 44837.25 44837.25 11886.00  4794.00   273.34   455.10   119.47     4.38     9.00    73.87    16.42    31.66     1.00    65.91    13.68     0.00     2.46     0.26  1101.75 
  870 2013  3     248.00   187.75     0.00  3129.75    41.00 92167.25 92167.25 41318.25  9507.25   331.68   426.05   171.28     4.77     9.00    91.95    20.43    39.41     1.00    69.90    25.66     0.00     3.91     0.29  3606.50 
  871 1978  1      52.25     1.00     0.00   105.50     4.50 33385.25 33385.25  1914.50   387.75   236.68   474.75   103.09     4.13    85.75    16.40    17.71     1.97     5.28    59.57    10.82     0.00     0.49     0.80   163.25 
  871 1991  2      13.00     0.00     0.00    36.50     1.75 34573.25 34573.25  2497.25   743.00   238.40   473.88   104.90     4.13    46.00     4.17     4.50     0.50    19.57    58.14    11.12     0.00     0.15     0.25    51.25 
  871 2013  3       1.25     0.00     0.00     9.25     1.00 35052.00 35052.00  2709.50   853.00   238.84   473.61   105.63     4.13    40.50     0.41     0.44     0.05    44.19    55.68    11.40     0.00     0.03     0.23    11.50 
  872 1978  1       1.75     0.50     0.00    22.75    33.25 32783.50 32783.50  1648.25   105.00   234.93   475.60   102.15     4.12   313.00     0.66     3.94    18.37     8.25    85.57    10.67     0.00     0.18     0.81    58.25 
  872 1991  2       0.75     0.00     0.00    15.00     3.75 33213.00 33213.00  1910.75   174.25   235.05   475.49   102.82     4.12   191.50     0.17     1.00     4.67    22.20    84.18    10.78     0.00     0.06     0.24    19.50 
  872 2013  3       0.50     0.00     0.00     8.75     0.75 33439.50 33439.50  2024.00   196.75   235.13   475.40   103.17     4.11   170.25     0.02     0.10     0.46    45.98    81.80    11.00     0.00     0.03     0.23    10.00 
  873 1978  1      15.50     2.50     0.00    45.50    10.00 32854.00 32854.00  1652.00   155.00   235.34   475.45   102.26     4.12   212.25     5.25     7.87     7.87    17.25    48.57    10.69     0.00     0.22     0.80    73.50 
  873 1991  2       3.75     0.00     0.00    19.00     4.50 33447.75 33447.75  1989.25   321.25   235.92   474.95   103.18     4.12   103.75     1.33     2.00     2.00    31.26    47.17    10.84     0.00     0.08     0.24    27.25 
  873 2013  3       0.50     0.00     0.00     5.50     3.25 33701.25 33701.25  2123.00   372.75   236.10   474.80   103.57     4.11    90.00     0.13     0.20     0.20    55.18    44.78    11.07     0.00     0.03     0.23     9.25 
  874 1978  1     191.00   215.00     0.00  1386.75   113.50 39113.75 39113.75  6045.50  1694.75   254.26   465.38   111.58     4.26    22.75    63.48    77.00    58.27     1.00    64.45    12.25     0.00     4.87     0.74  1906.25 
  874 1991  2     180.25   226.25     0.00 11591.50    21.75 125750.25 125750.25 40635.25  4480.25   348.53   417.74   200.07     4.86    27.75    72.24    87.64    66.32     1.00    66.96    33.84     0.00     9.56     0.33 12019.75 
  874 2013  3      16.50    25.75     0.00  3240.75     0.50 382107.00 382107.00 22130.50   423.50   395.41   395.43   348.75     5.24   904.50    88.59   100.00    81.33     1.00    80.94    98.01     0.00     0.86     0.32  3283.50 
  875 1978  1      41.50     8.00     0.00     5.25    14.50 32869.25 32869.25  1827.75   358.25   236.99   474.79   102.29     4.13    91.50    15.75     0.66     7.87     8.26    46.57    10.69     0.00     0.21     0.80    69.25 
  875 1991  2      11.25     0.50     0.00     7.25     5.25 33390.50 33390.50  2297.50   724.00   238.87   473.67   103.09     4.14    45.75     4.00     0.17     2.00    22.25    45.17    10.82     0.00     0.07     0.24    24.25 
  875 2013  3       1.25     0.00     0.00     6.00     1.00 33674.75 33674.75  2498.00   847.00   239.51   473.22   103.53     4.14    39.25     0.39     0.02     0.20    46.15    42.78    11.06     0.00     0.02     0.22     8.25 
  876 1978  1     118.00    13.00     0.00    50.75    12.75 33635.75 33635.75  2418.25   834.75   239.54   473.29   103.47     4.14    39.75    41.33     7.87     7.22    15.30    46.57    10.88     0.00     0.58     0.79   194.50 
  876 1991  2      28.00     0.00     0.00    25.25     2.50 34995.50 34995.50  3530.50  1668.50   243.84   470.90   105.54     4.15    20.50    10.51     2.00     1.83    29.70    45.13    11.22     0.00     0.16     0.25    55.75 
  876 2013  3       1.50     0.00     0.00    10.25     1.00 35482.50 35482.50  3894.75  1911.75   244.99   470.21   106.28     4.15    18.00     1.03     0.20     0.18    54.55    42.64    11.51     0.00     0.04     0.23    12.75 
  877 1978  1      40.25     7.00     0.00    45.50    15.00 33006.25 33006.25  1814.50   305.50   236.17   474.94   102.50     4.12   108.00    14.43     7.87     7.87    31.26    48.57    10.73     0.00     0.33     0.80   107.75 
  877 1991  2       8.75     0.00     0.00    16.00     2.75 33727.75 33727.75  2300.50   624.25   237.59   474.06   103.61     4.12    53.75     3.67     2.00     2.00    45.34    47.17    10.91     0.00     0.08     0.24    27.50 
  877 2013  3       0.75     0.00     0.00     4.00     1.50 34037.50 34037.50  2498.25   726.75   238.04   473.65   104.09     4.12    46.50     0.36     0.20     0.20    69.44    44.76    11.15     0.00     0.02     0.23     6.25 
